generation,timestamp,num_trees,avg_fitness,max_fitness,min_fitness,fitness_std,unique_architectures,avg_tree_age,total_data_allocated,competition_events,trees_pruned,trees_planted,selection_rate,disruption_type,disruption_severity,survival_rate,avg_training_loss,avg_learning_rate
30,1767473247.3217373,7,2.91912549030254,4.072019990721418,2.619844935680169,0.4773920062107146,1,0.0,100,30,0,0,0.0,,0.0,1.0,1.1505744286945887,0.01
31,1767473247.3265948,7,2.8648499475546494,3.9757827717231704,2.5636066971875597,0.46013452631675905,1,0.0,100,31,2,0,0.2857142857142857,flood,0.5,1.0,1.1403832861355372,0.01
32,1767473247.3306293,5,2.9149481991846837,3.9077513140714917,2.596148581855902,0.5001320323566821,1,0.0,100,32,0,0,0.0,,0.0,1.0,1.1396142721176148,0.01
33,1767473247.3341796,5,2.8534588230887707,3.816564323901667,2.532823623129409,0.48555096924011676,1,0.0,100,33,0,0,0.0,,0.0,1.0,1.2675375103950501,0.01
34,1767473247.3376925,5,2.800168571262192,3.7303956681001234,2.4949831025194955,0.4690197553881729,1,0.0,100,34,0,0,0.0,,0.0,1.0,0.9421019196510315,0.01
35,1767473247.3413215,5,2.755912834403098,3.644420935833944,2.474258341847478,0.44806818266275067,1,0.0,100,35,0,0,0.0,,0.0,1.0,0.8862765431404114,0.01
36,1767473247.3449125,5,2.7084405015112694,3.5598774755725633,2.4579399832056925,0.4283111114245175,1,0.0,40,36,0,0,0.0,drought,0.6,1.0,0.9833257615566253,0.01
37,1767473247.3485136,5,2.658202065432745,3.4886673218050848,2.4135800694361182,0.41749548224357674,1,0.0,100,37,0,0,0.0,,0.0,1.0,0.984713876247406,0.01
38,1767473247.3520498,5,2.6105902491134487,3.4144750953938194,2.3829363610997722,0.4036098823770944,1,0.0,100,38,0,0,0.0,,0.0,1.0,0.981243634223938,0.01
39,1767473247.3557577,5,2.563930785183295,3.3407358975769696,2.3287711669106974,0.38999656076221,1,0.0,100,39,0,0,0.0,flood,0.5,1.0,1.0520063519477845,0.01
40,1767473247.359428,5,2.5308612387159823,3.2758847311299832,2.2854912298550825,0.3746243224788793,1,0.0,100,40,0,0,0.0,,0.0,1.0,0.8238973736763,0.01
41,1767473247.3629909,5,2.4847995457072054,3.2057379572301405,2.251802621603817,0.3626340902172954,1,0.0,100,41,0,1,0.0,,0.0,1.0,1.0362939357757568,0.01
42,1767473247.3685188,6,2.8487167368775608,4.880143446386335,2.2146942441324406,0.9630518763644743,1,0.0,100,42,0,0,0.0,,0.0,1.0,1.0089874565601349,0.01
43,1767473247.3736072,6,2.793454317507493,4.766689893689695,2.1697437293195057,0.9352551599200724,1,0.0,100,43,0,0,0.0,,0.0,1.0,1.1210690935452778,0.01
