generation,timestamp,num_trees,avg_fitness,max_fitness,min_fitness,fitness_std,unique_architectures,avg_tree_age,total_data_allocated,competition_events,trees_pruned,trees_planted,selection_rate,disruption_type,disruption_severity,survival_rate,avg_training_loss,avg_learning_rate
29,1767473247.8430521,9,3.0378652568441797,4.523211002871335,2.657760720337844,0.5753560429280166,1,0.0,100,29,0,0,0.0,,0.0,1.0,0.946048206753201,0.01
30,1767473247.8490655,9,2.9851031016163443,4.415768746552685,2.5946078018755157,0.557082891355357,1,0.0,100,30,0,0,0.0,,0.0,1.0,1.0113183094395533,0.01
31,1767473247.8550453,9,2.9304287651715564,4.305983937584584,2.553812386996213,0.5367474679566893,1,0.0,100,31,1,0,0.1111111111111111,,0.0,1.0,0.9378005630440183,0.01
32,1767473247.8609707,8,2.917329267654801,4.21108087418661,2.5343962204878583,0.5371319408510257,1,0.0,100,32,0,0,0.0,,0.0,1.0,1.1664376109838486,0.01
33,1767473247.8663468,8,2.863251049996835,4.128262686594369,2.4838097550599647,0.5264562572772997,1,0.0,100,33,0,0,0.0,,0.0,1.0,0.9761479049921036,0.01
34,1767473247.8716671,8,2.8127439395839984,4.029501556906876,2.4833760426910483,0.5051123761739902,1,0.0,100,34,0,0,0.0,,0.0,1.0,0.9941314533352852,0.01
35,1767473247.8770797,8,2.756403431634411,3.9516193783852027,2.441081869750601,0.4964876140775143,1,0.0,100,35,0,0,0.0,,0.0,1.0,1.271964654326439,0.01
36,1767473247.8825135,8,2.703248507424569,3.8611956419877327,2.4012643966436045,0.48078640404070105,1,0.0,100,36,0,0,0.0,,0.0,1.0,1.0741404592990875,0.01
37,1767473247.8885117,8,2.6533395471192507,3.767290546871076,2.36454322023538,0.46303637107385065,1,0.0,100,37,0,1,0.0,,0.0,1.0,1.1106310337781906,0.01
38,1767473247.8961275,9,2.853909716515442,4.884083575599293,2.31630485006812,0.8330748207113686,1,0.0,100,38,0,0,0.0,,0.0,1.0,1.252524455388387,0.01
39,1767473247.9022093,9,2.8048451720930725,4.789179381655442,2.277226504815348,0.8118590399564954,1,0.0,100,39,0,0,0.0,,0.0,1.0,0.9245539572503831,0.01
40,1767473247.9082708,9,2.752129196891834,4.677073817287423,2.2573809484106793,0.7879740069388137,1,0.0,100,40,0,0,0.0,,0.0,1.0,1.1339357561535306,0.01
41,1767473247.9142928,9,2.695013786833683,4.579482215879347,2.214221198171018,0.7689963904326806,1,0.0,100,41,0,0,0.0,,0.0,1.0,1.311614367696974,0.01
42,1767473247.9204063,9,2.657623291435914,4.4648332077836494,2.167090438225823,0.7408210926380113,1,0.0,100,42,0,0,0.0,,0.0,1.0,0.9699649612108866,0.01
43,1767473247.926515,9,2.6290406685735834,4.357162155256035,2.1372273651597293,0.7096035449152941,1,0.0,100,43,0,0,0.0,,0.0,1.0,0.8475590960847007,0.01
44,1767473247.932569,9,2.582257614371977,4.26714344544549,2.0900898131564833,0.6910859441845192,1,0.0,100,44,0,0,0.0,,0.0,1.0,1.0296913186709087,0.01
45,1767473247.938553,9,2.533227429989565,4.161820593015028,2.0554393837650093,0.6661446970380827,1,0.0,100,45,0,0,0.0,,0.0,1.0,1.1440466576152377,0.01
46,1767473247.9446156,9,2.480432819601262,4.0689385761750065,2.01242690930275,0.6492165280159747,1,0.0,100,46,1,0,0.1111111111111111,,0.0,1.0,1.3408988647990756,0.01
47,1767473247.9503803,8,2.492469344193121,3.9878952455890837,1.98905384296712,0.649094475626338,1,0.0,100,47,0,0,0.0,,0.0,1.0,1.129271075129509,0.01
48,1767473247.9558437,8,2.4567616087898463,3.9028204786081075,1.9499301205703252,0.625320522182839,1,0.0,100,48,0,0,0.0,,0.0,1.0,1.097719743847847,0.01
49,1767473247.961225,8,2.4138389684834634,3.816574400397195,1.9062064759620378,0.6082513133310828,1,0.0,100,49,0,1,0.0,,0.0,1.0,1.155865266919136,0.01
50,1767473247.9687839,9,2.6558425036351756,4.891290926474319,1.8668752511856606,0.9699223568331306,1,0.0,100,50,0,0,0.0,,0.0,1.0,1.02385903067059,0.01
